job_title,job_url,company,company_url,rating,reviews,experience,salary,location,description,tags,posted
PwC Hiring For Business Analyst,https://www.naukri.com/job-listings-pwc-hiring-for-business-analyst-pwc-india-pune-bengaluru-4-to-9-years-290925027646,PwC India,https://www.naukri.com/pwc-india-jobs-careers-6483,3.3,11409.0,4-9 Yrs,,"Pune, Bengaluru",Work Mode: WFO (2 to 11pm - Flexible to work in shifts) . About the Role . PwC is seeki...,Business Analyst;Scrum;Use Cases;Brd;Requirement Gathering;User Stories;Agile;Business Analysis,3 days ago
Site Reliability Engineer,https://www.naukri.com/job-listings-site-reliability-engineer-tata-consultancy-services-pune-aurangabad-mumbai-all-areas-5-to-10-years-241025024755,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,5-10 Yrs,,"Pune, Aurangabad, Mumbai (All Areas)","Roles and ResponsibilitiesDesign, implement, and maintain scalable and reliable infrast...",Automation;toil reduction;slo;Site Reliability Engineering;Production Support;Production;Reliability;Reliability engineering,3 days ago
Front Office Executive,https://www.naukri.com/job-listings-front-office-executive-fairmont-hotels-amp-amp-resorts-mumbai-pune-khopoli-1-to-2-years-221025503481,Fairmont Hotels &amp;amp; Resorts,https://www.naukri.com/fairmont-jobs-careers-1394252,3.7,117.0,1-2 Yrs,,"Mumbai, Pune, Khopoli",To maintain Front Office log book and shift reportsApplies the ISO 9001 quality certifi...,Housekeeping;Administration;Front office;Front Office Executive;ISO 14001;ISO 9001;Occupational health;Customer service,5 days ago
Performance Tester- Bangalore (Pan India Infosys),https://www.naukri.com/job-listings-performance-tester-bangalore-pan-india-infosys-infosys-hyderabad-pune-bengaluru-3-to-6-years-071025027324,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,3.5,45575.0,3-6 Yrs,,"Hybrid - Hyderabad, Pune, Bengaluru","You will create requirement specifications from the business needs, define the to-be-pr...",Performance Testing;Load Runner;JMeter;Load Testing;Performance Testing Tool;Tools;Software testing;Performance,4 days ago
React Developer-Pune,https://www.naukri.com/job-listings-react-developer-pune-infosys-pune-ahmedabad-mumbai-all-areas-5-to-10-years-020925029179,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,3.5,45575.0,5-10 Yrs,,"Hybrid - Pune, Ahmedabad, Mumbai (All Areas)","Role & responsibilities Hands on experience on react.js, redux, javascript.develop and ...",Reacts Js;React.Js;Redux;Javascript,5 days ago
Python Automation Tester @Infosys-PAN INDIA,https://www.naukri.com/job-listings-python-automation-tester-infosys-pan-india-infosys-pune-delhi-ncr-mumbai-all-areas-3-to-8-years-140725006648,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,3.5,45575.0,3-8 Yrs,,"Pune, Delhi / NCR, Mumbai (All Areas)",Preferred Skills: Technology->Automated Testing->Automated Testing - ALL->Selenium,Python;Python Testing;Python Automation;Selenium;Automation testing;Automation;Software testing,Few hours ago
Marketing Head,https://www.naukri.com/job-listings-marketing-head-hurix-pune-mumbai-all-areas-10-to-20-years-221025004901,Hurix,https://www.naukri.com/hurix-jobs-careers-530,3.6,178.0,10-20 Yrs,,"Hybrid - Pune, Mumbai (All Areas)","Unleashthepowerofcustomertestimonials and advocacy to build a high-trust brand, firmly ...",B2B Marketing;Content Creation;Growth Marketing;Strategic Marketing;Acquisition Strategy;Marketing Automation;User Acquisition;Performance Marketing,6 days ago
Talent Acquisition - BFSI Hiring - Immediate joiner,https://www.naukri.com/job-listings-talent-acquisition-bfsi-hiring-immediate-joiner-eclerx-navi-mumbai-pune-2-to-7-years-160925014447,eClerx,https://www.naukri.com/eclerx-jobs-careers-7679,3.1,5804.0,2-7 Yrs,,"Navi Mumbai, Pune","Job Title: Talent Acquisition SpecialistExperience: 2+ YearsLocation: Airoli, Mumbai / ...",recruitment;Screening;End To End Recruitment;Sourcing;Stakeholder Management;Talent Acquisition;Bfsi;Acquisition,1 day ago
Dot Net Fullstack Developer,https://www.naukri.com/job-listings-dot-net-fullstack-developer-tata-consultancy-services-pune-mumbai-all-areas-6-to-11-years-211025002124,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,6-11 Yrs,,"Pune, Mumbai (All Areas)",Preferred Candidate Profile: . Experience: 6 to 13 Years Good knowledge of Unit Testing...,Net Fullstack;Angular;C#;Dotnet Development;.Net Core;.Net;Microsoft Azure;ASP.Net,1 week ago
Data Engineer,https://www.naukri.com/job-listings-data-engineer-citiustech-pune-mumbai-all-areas-5-to-10-years-231025021458,Citiustech,https://www.naukri.com/citiustech-jobs-careers-142075,3.2,1908.0,5-10 Yrs,,"Hybrid - Pune, Mumbai (All Areas)",Preferred candidate profile . Experience range: 5 to 10 years,Airflow;Pyspark;Glue;AWS;Python;Data;Data Engineering,4 days ago
Distribution manager,https://www.naukri.com/job-listings-distribution-manager-rockwell-automation-mumbai-pune-vadodara-8-to-18-years-251025504205,Rockwell Automation,https://www.naukri.com/rockwell-automation-jobs-careers-10688,3.6,747.0,8-18 Yrs,,"Mumbai, Pune, Vadodara",B Tech / BE in Electrical / Instrumentation / Electronics . 8-18 Years experience in se...,Partner management;Automation;Interpersonal skills;Performance management;Db2;Industrial automation;Agile;Electronics,2 days ago
Automation Tester- Bangalore,https://www.naukri.com/job-listings-automation-tester-bangalore-infosys-hyderabad-pune-bengaluru-3-to-8-years-071025027239,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,3.5,45575.0,3-8 Yrs,,"Hybrid - Hyderabad, Pune, Bengaluru","You will create requirement specifications from the business needs, define the to-be-pr...",Java;Automation Testing;Selenium;Automation Selenium;Selenium Java;Automation;Software testing,4 days ago
Infogain India is hiring For Agentic AI Moveworks Specialist,https://www.naukri.com/job-listings-infogain-india-is-hiring-for-agentic-ai-moveworks-specialist-infogain-noida-pune-bengaluru-5-to-10-years-031025002191,Infogain,https://www.naukri.com/infogain-jobs-careers-571,3.5,1302.0,5-10 Yrs,15-25 Lacs PA,"Hybrid - Noida, Pune, Bengaluru","We are looking for an Agentic AI Engineer who has hands-on experience implementing, con...",Agentic AI;Chatbot;moveworks;Hiring;Artificial Intelligence,4 days ago
Senior Data Platform Engineer,https://www.naukri.com/job-listings-senior-data-platform-engineer-persistent-hyderabad-pune-bengaluru-10-to-12-years-171025010451,Persistent,https://www.naukri.com/persistent-jobs-careers-5929,3.6,4738.0,10-12 Yrs,,"Hyderabad, Pune, Bengaluru",Job Type: Full Time Employment Hands-on experience building and maintaining CI / CD pip...,Governance & Compliance;Databricks Engineer;snowflake;Security;Devops Automation;Governance;Data;Devops,3 days ago
Hiring For Python Developer with Infogain India PVt. LTD.,https://www.naukri.com/job-listings-hiring-for-python-developer-with-infogain-india-pvt-ltd-infogain-noida-pune-bengaluru-3-to-5-years-251025013256,Infogain,https://www.naukri.com/infogain-jobs-careers-571,3.5,1302.0,3-5 Yrs,,"Hybrid - Noida, Pune, Bengaluru","Experience:3-5 Years .  . Python Developer with 35 years of experience, specializing in...",Lambada;AWS;Python;Development;Hiring,2 days ago
Back Office- Fresher- Pune/Apprentice/WFO,https://www.naukri.com/job-listings-back-office-fresher-pune-apprentice-wfo-mphasis-pune-0-to-0-years-100225014520,Mphasis,https://www.naukri.com/mphasis-jobs-careers-6481,3.3,9692.0,29 Oct,,Pune,- Passing year of Graduation should be between 2021-2025 . - 2025 Graduates should have...,Typing Speed;Backend Operations;Graduate fresher;Non Voice;US Process;Capital Market;Investment Banking;Back Office,1 day ago
Customer Support Officer - Telecom,https://www.naukri.com/job-listings-customer-support-officer-telecom-mphasis-pune-0-to-1-years-271025021725,Mphasis,https://www.naukri.com/mphasis-jobs-careers-6481,3.3,9692.0,0-1 Yrs,,Pune,Shift Timings : U.K Shift timing (1:30 PM to 2:00 AM)System and paper Reports submitted...,Communication Skills;Bpo Voice;Fresher;Voice Process;International Voice Process;International;Process;Telecom,1 day ago
Customer Support Representative,https://www.naukri.com/job-listings-customer-support-representative-trigent-software-pune-bengaluru-0-to-4-years-281025008084,Trigent Software,https://www.naukri.com/trigent-jobs-careers-1704,,,0-4 Yrs,2.25-5.5 Lacs PA,"Pune, Bengaluru",Flexible with night shifts . Willingness to work in night shifts and rotational shifts....,Us Voice Process;International Voice Process;International Calling;International BPO;US Process;Inbound Voice Process;International Call Center;Bpo Voice,Few hours ago
Customer Support Representative,https://www.naukri.com/job-listings-customer-support-representative-trigent-software-pune-bengaluru-0-to-4-years-281025008115,Trigent Software,https://www.naukri.com/trigent-jobs-careers-1704,,,0-4 Yrs,2.25-5.5 Lacs PA,"Pune, Bengaluru",Flexible with night shifts . Willingness to work in night shifts and rotational shifts....,International Voice;Us Voice Process;International Voice Process;International Calling;International BPO;US Process;Inbound Voice Process;International Call Center,Few hours ago
International Voice Process Executive,https://www.naukri.com/job-listings-international-voice-process-executive-trigent-software-pune-0-to-0-years-270625030523,Trigent,,,,0 Yrs,3-7 Lacs PA,Pune,Looking only for Excellent communication skills & Should be Flexible for Rotational Shi...,Bpo Voice;Us Voice Process;International Voice Process;Customer Support;Bpo Customer Service;International BPO;Process;Voice process,1 day ago
T&T | Cyber : CST | Analyst,https://www.naukri.com/job-listings-t-t-cyber-cst-analyst-deloitte-pune-0-to-5-years-271025501425,Deloitte Consulting,https://www.naukri.com/deloitte-consulting-jobs-careers-1706,3.7,21395.0,0-5 Yrs,,Pune,Location:   Pune           Designation:   Analyst                 ...,Computer science;IIS;ISO;RDBMS;Analytical;ISO 27001;Disaster recovery;Active directory,1 day ago
Hiring For software developer,https://www.naukri.com/job-listings-hiring-for-software-developer-cognizant-hyderabad-bengaluru-mumbai-all-areas-6-to-11-years-281025009002,Cognizant,https://www.naukri.com/cognizant-jobs-careers-2114,3.7,57918.0,6-11 Yrs,,"Hybrid - Hyderabad, Bengaluru, Mumbai (All Areas)","Preferred candidate profile  AWS, Java, Javascript, React JS, SQL, Spring Boot, mySQL",java;React.Js;AWS;Development;Software;Software development;Hiring,Few hours ago
Accounts Receivable Specialist,https://www.naukri.com/job-listings-accounts-receivable-specialist-deloitte-consulting-hyderabad-bengaluru-mumbai-all-areas-2-to-7-years-271025021299,Deloitte Consulting,https://www.naukri.com/deloitte-consulting-jobs-careers-1706,3.7,21395.0,2-7 Yrs,,"Hyderabad, Bengaluru, Mumbai (All Areas)",Experience in preparation of SOPs and managing SLAs  Support Team Lead (as required) in...,R2R;RTR;General Ledger Accounting;Month End Reporting;Record To Report;Journal Entries;Gl Accounting;Receivable,1 day ago
Chartered Accountant Senior -1  FAAS,https://www.naukri.com/job-listings-chartered-accountant-senior-1-faas-ey-kolkata-pune-0-to-0-years-231025007872,EY,https://www.naukri.com/ey-jobs-careers-9156,3.4,13178.0,0 Yrs,,"Hybrid - Kolkata, Pune",EY GDS Assurance FAAS Senior . Work Mode- Hybrid. Location- Kolkata and Pune . Qualific...,Accounting Advisory;Financial Advisory;IFRS;Ca;FAAS;Advisory;Accounting;Finance,1 day ago
Director - Sales (B2B),https://www.naukri.com/job-listings-director-sales-b2b-delhivery-gurugram-bengaluru-mumbai-all-areas-8-to-12-years-271025014540,Delhivery,https://www.naukri.com/delhivery-jobs-careers-841281,3.8,7274.0,8-12 Yrs,,"Gurugram, Bengaluru, Mumbai (All Areas)",Preferred Background & Skills: . 8+ years of experience in B2B sales or business develo...,New Client Acquisition;P&L;Team Management;Stakeholder Mgt;Deal Closure;B2B Sales;Revenue Generation;B2B,1 day ago
Urgent Hiring - Business Development Executive / Account Manager,https://www.naukri.com/job-listings-urgent-hiring-business-development-executive-account-manager-calsoft-pune-bengaluru-7-to-12-years-231025022319,Calsoft,https://www.naukri.com/calsoft-jobs-careers-180,2.9,406.0,7-12 Yrs,,"Pune, Bengaluru","Bachelors degree in Engineering, Business, or related fieldRequired Skills & Qualificat...",Key Account Management;Account Management;Business Development;B2B Sales;Product Engineering;ISV;Sales;Key accounts,4 days ago
Automation testing_ P,https://www.naukri.com/job-listings-automation-testing-p-infosys-hyderabad-bengaluru-mumbai-all-areas-3-to-8-years-300925025543,Infosys,https://www.naukri.com/infosys-jobs-careers-11244,3.5,45575.0,3-8 Yrs,,"Hybrid - Hyderabad, Bengaluru, Mumbai (All Areas)","and build POCs You will create requirement specifications from the business needs, defi...",Selenium With Java;Automation Testing;Rest Assured;Bdd Cucumber;P;Bdd;Java;Cucumber,1 day ago
QA Automation,https://www.naukri.com/job-listings-qa-automation-persistent-pune-6-to-11-years-221025024403,Persistent,https://www.naukri.com/persistent-jobs-careers-5929,3.6,4738.0,6-11 Yrs,,Pune,"Job Type: Full Time Employment We invite applications from all qualified individuals, i...",Sales Cloud;QA Automation;Salesforce;Sales;Automation;Cloud;Quality assurance;Salesforce Sales Cloud,5 days ago
Oracle Field Service Cloud,https://www.naukri.com/job-listings-oracle-field-service-cloud-capgemini-hyderabad-bengaluru-mumbai-all-areas-6-to-11-years-271025014759,Capgemini,https://www.naukri.com/capgemini-jobs-careers-649,3.7,49625.0,6-11 Yrs,,"Hybrid - Hyderabad, Bengaluru, Mumbai (All Areas)",Ability to create Field Service Forms and Workflows. Ability to build and configure con...,Field Service cloud;Oracle Cloud;Oracle Cx;Oracle;Servicing;Cx;Service Cloud;Cloud,1 day ago
Java Lead,https://www.naukri.com/job-listings-java-lead-hexaware-technologies-pune-chennai-bengaluru-7-to-12-years-210725024286,Hexaware Technologies,https://www.naukri.com/hexaware-technologies-jobs-careers-9815,3.5,7113.0,7-12 Yrs,15-20 Lacs PA,"Hybrid - Pune, Chennai, Bengaluru",Strong JAVA8/17 hands on.. 1. Java Full stack (Strong JAVA Backend Development with Str...,Java;Docker;Kafka;Spring Boot;React;Angular;Microservices;Kubernetes,1 week ago
"Pyspark Developer (Bangalore, Chennai, Kolkata, Hyderabad, Pune)",https://www.naukri.com/job-listings-pyspark-developer-bangalore-chennai-kolkata-hyderabad-pune-tata-consultancy-services-hyderabad-pune-chennai-4-to-8-years-170925027696,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,4-8 Yrs,,"Hyderabad, Pune, Chennai","Experience in systems integration, web services, batch processing Required: . Strong an...",Pyspark;Scala;Python;Hive;Unix shell scripting;MapReduce;Shell scripting;Scripting,1 day ago
ServiceNow HRSD Developer,https://www.naukri.com/job-listings-servicenow-hrsd-developer-tata-consultancy-services-pune-chennai-bengaluru-5-to-10-years-121025003653,Tata Consultancy Services,https://www.naukri.com/tata-consultancy-services-jobs-careers-13542,3.4,106727.0,5-10 Yrs,,"Pune, Chennai, Bengaluru",Experience Range: 4 to 10 Years,ITSM;Servicenow Development;Hrsd;Development;Servicenow,1 week ago
Senior Java Fullstack Developer (Springboot/Rest API/Angular),https://www.naukri.com/job-listings-senior-java-fullstack-developer-springboot-rest-api-angular-worldpay-pune-7-to-8-years-221025506057,Worldpay,https://www.naukri.com/rbs-lynk-jobs-careers-4900998,4.0,122.0,7-8 Yrs,,Pune,We have multiple application across Launchpad UI and will need a senior level resource ...,Hibernate;Eclipse;MySQL;Agile;HTML;Scrum;Unit testing;Oracle,5 days ago
AIML GENAI Agentic AI Engineer,https://www.naukri.com/job-listings-aiml-genai-agentic-ai-engineer-calsoft-kolkata-indore-pune-6-to-10-years-231025010074,Calsoft,https://www.naukri.com/calsoft-jobs-careers-180,2.9,406.0,6-10 Yrs,,"Kolkata, Indore, Pune",Required Skills: . Strong programming skills in Python and ML libraries such as TensorF...,Generative Ai;Agentic Ai;Langchain;Langgraph;Artificial Intelligence;Aiml;Machine Learning;Python,5 days ago
Servicenow Developer-Service Portal,https://www.naukri.com/job-listings-servicenow-developer-service-portal-teamlease-digital-hyderabad-bengaluru-mumbai-all-areas-7-to-12-years-271025023564,TeamLease,,,,7-12 Yrs,,"Hybrid - Hyderabad, Bengaluru, Mumbai (All Areas)","Portal development: Design, develop, and maintain custom Service Portals and Employee C...",Servicenow;Agent workspace;employee centre;Service Portal;Rest;CSS;Javascript;Bootstrap,1 day ago
